index,activity_id,institution_id,source_id,experiment_id,member_id,table_id,variable_id,grid_label,path
194,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp245,r1i1p1f1,Amon,rsdt,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp245.r1i1p1f1.Amon.rsdt.gn/
195,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp245,r1i1p1f1,Amon,rsus,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp245.r1i1p1f1.Amon.rsus.gn/
196,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp245,r1i1p1f1,Amon,rsuscs,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp245.r1i1p1f1.Amon.rsuscs.gn/
197,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp245,r1i1p1f1,Amon,rsut,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp245.r1i1p1f1.Amon.rsut.gn/
198,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp245,r1i1p1f1,Amon,rsutcs,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp245.r1i1p1f1.Amon.rsutcs.gn/
199,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp245,r1i1p1f1,Amon,sbl,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp245.r1i1p1f1.Amon.sbl.gn/
200,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp245,r1i1p1f1,Amon,sci,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp245.r1i1p1f1.Amon.sci.gn/
201,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp245,r1i1p1f1,Amon,sfcWind,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp245.r1i1p1f1.Amon.sfcWind.gn/
202,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp245,r1i1p1f1,Amon,ta,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp245.r1i1p1f1.Amon.ta.gn/
203,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp245,r1i1p1f1,Amon,tas,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp245.r1i1p1f1.Amon.tas.gn/
204,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp245,r1i1p1f1,Amon,tauu,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp245.r1i1p1f1.Amon.tauu.gn/
205,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp245,r1i1p1f1,Amon,tauv,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp245.r1i1p1f1.Amon.tauv.gn/
206,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp245,r1i1p1f1,Amon,ts,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp245.r1i1p1f1.Amon.ts.gn/
207,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp245,r1i1p1f1,Amon,ua,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp245.r1i1p1f1.Amon.ua.gn/
208,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp245,r1i1p1f1,Amon,uas,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp245.r1i1p1f1.Amon.uas.gn/
209,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp245,r1i1p1f1,Amon,va,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp245.r1i1p1f1.Amon.va.gn/
210,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp245,r1i1p1f1,Amon,vas,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp245.r1i1p1f1.Amon.vas.gn/
211,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp245,r1i1p1f1,Amon,wap,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp245.r1i1p1f1.Amon.wap.gn/
212,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp245,r1i1p1f1,Amon,zg,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp245.r1i1p1f1.Amon.zg.gn/
213,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp245,r1i1p1f1,day,pr,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp245.r1i1p1f1.day.pr.gn/
214,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp245,r1i1p1f1,day,psl,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp245.r1i1p1f1.day.psl.gn/
215,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp245,r1i1p1f1,day,ta,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp245.r1i1p1f1.day.ta.gn/
216,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp245,r1i1p1f1,day,tas,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp245.r1i1p1f1.day.tas.gn/
217,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp245,r1i1p1f1,day,ua,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp245.r1i1p1f1.day.ua.gn/
218,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp245,r1i1p1f1,day,va,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp245.r1i1p1f1.day.va.gn/
219,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,ccb,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.ccb.gn/
220,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,cct,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.cct.gn/
221,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,ci,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.ci.gn/
222,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,cl,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.cl.gn/
223,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,cli,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.cli.gn/
224,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,clivi,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.clivi.gn/
225,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,clt,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.clt.gn/
226,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,clw,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.clw.gn/
227,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,clwvi,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.clwvi.gn/
228,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,evspsbl,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.evspsbl.gn/
229,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,hfls,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.hfls.gn/
230,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,hfss,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.hfss.gn/
231,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,hur,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.hur.gn/
232,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,hurs,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.hurs.gn/
233,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,hus,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.hus.gn/
234,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,huss,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.huss.gn/
235,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,pr,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.pr.gn/
236,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,prc,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.prc.gn/
237,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,prsn,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.prsn.gn/
238,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,prw,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.prw.gn/
239,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,ps,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.ps.gn/
240,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,psl,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.psl.gn/
241,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,rlds,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.rlds.gn/
242,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,rldscs,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.rldscs.gn/
243,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,rlus,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.rlus.gn/
244,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,rlut,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.rlut.gn/
245,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,rlutcs,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.rlutcs.gn/
246,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,rsds,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.rsds.gn/
247,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,rsdscs,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.rsdscs.gn/
248,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,rsdt,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.rsdt.gn/
249,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,rsus,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.rsus.gn/
250,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,rsuscs,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.rsuscs.gn/
251,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,rsut,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.rsut.gn/
252,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,rsutcs,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.rsutcs.gn/
253,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,sbl,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.sbl.gn/
254,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,sci,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.sci.gn/
255,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,sfcWind,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.sfcWind.gn/
256,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,ta,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.ta.gn/
257,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,tas,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.tas.gn/
258,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,tauu,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.tauu.gn/
259,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,tauv,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.tauv.gn/
260,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,ts,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.ts.gn/
261,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,ua,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.ua.gn/
262,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,uas,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.uas.gn/
263,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,va,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.va.gn/
264,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,vas,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.vas.gn/
265,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,wap,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.wap.gn/
266,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,Amon,zg,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.zg.gn/
267,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,day,pr,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.day.pr.gn/
268,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,day,psl,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.day.psl.gn/
269,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,day,ta,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.day.ta.gn/
